num,Tamaina,k,Eraikitzailea,ILS,ILS time,ILS originala,ILS time originala
0,200,5,0.056629039036018486,0.20864359724509712,18.37459111213684,0.20057678696277575,18.542757987976074
1,200,5,0.009902013478314795,0.20648843680057563,19.285853385925293,0.20749489827087328,18.428446292877197
2,200,5,0.06365976789060857,0.20948190374871414,18.675978183746338,0.20195658331322672,19.195407152175903
3,200,5,0.019109192121831823,0.20363566465024688,19.80242609977722,0.21063399667639396,19.748587369918823
4,200,5,-0.0035290945117304314,0.20147587608737638,20.089592695236206,0.19627880772266337,19.057278394699097
5,200,5,-0.01768589145890015,0.20295995937129171,20.02147364616394,0.19375617468123063,20.553611516952515
6,200,5,-0.0019700357105611847,0.19883106072152984,18.107843160629272,0.2041496943282101,19.356630563735962
7,200,5,0.028812813593585805,0.20766613864978659,18.199038982391357,0.21062628314581228,17.96636414527893
8,200,5,0.00662222027498428,0.19657963541534892,17.99552297592163,0.20089705275252712,18.018274068832397
9,200,5,0.006779576298850565,0.19386015307347165,18.13631844520569,0.2108715734183097,17.965499877929688
10,200,5,0.006671895411930303,0.2064649876676073,18.013892889022827,0.20623759278605935,18.14096975326538
11,200,5,0.10940408965220617,0.20979167913687444,18.318251371383667,0.19952990659223008,18.166915893554688
12,200,5,0.09474899862945989,0.21792883681810074,20.11586880683899,0.20021795352011595,18.73289680480957
13,200,5,0.050630072032033985,0.2067078096103186,19.827885627746582,0.20676427265417652,19.516090393066406
14,200,5,0.02014774187934928,0.20223488749661378,18.0360906124115,0.2039392692139419,18.298909664154053
15,200,5,-0.01839461064874495,0.19995600202156208,18.050655126571655,0.20598273773564066,18.10211944580078
16,200,5,0.06161136270933751,0.21080585413775377,18.28282880783081,0.19915379484106732,18.390560388565063
17,200,5,0.09705318448481948,0.211078604579122,18.309174060821533,0.20267610144588588,18.57680034637451
18,200,5,0.020811722591820323,0.2051614009993033,19.146259784698486,0.21376661571622596,18.43510937690735
19,200,5,0.015294388437355953,0.20582476462932786,20.806901693344116,0.19286202221620224,19.287622451782227
20,200,5,0.09150437912558182,0.21063553938251028,19.11427140235901,0.20511943939293897,19.77349352836609
21,200,5,0.0012418784236505496,0.20290812444578285,18.51305627822876,0.205607860149371,20.08581781387329
22,200,5,0.09927529837478996,0.21096598703262948,19.522385358810425,0.20123274560344184,18.508041620254517
23,200,5,0.012313263138148099,0.1968304794298652,21.224191904067993,0.21064356145431523,21.694698095321655
24,200,5,0.005196759823489736,0.20809130845544882,23.64572525024414,0.19877274643033233,20.25452470779419
25,200,5,0.13617436034776298,0.20800337420681764,25.969382286071777,0.21068305473089344,34.454548358917236
26,200,5,0.08722738068865167,0.20920205685921078,24.19683051109314,0.20757295920035984,29.005879878997803
27,200,5,0.14335750856664706,0.21635219116720528,21.327293634414673,0.20348201112105982,23.795574426651
28,200,5,0.029284881665184642,0.19823249074839142,19.00977325439453,0.20416542993059675,19.06405234336853
29,200,5,0.01460387317968392,0.20518824408572753,18.21825671195984,0.1948718597445649,18.511942386627197
30,200,5,0.04365210372662261,0.20538015672659973,20.185904264450073,0.2047152503904589,17.851361751556396
31,200,5,0.1188087346786142,0.21230999260118147,21.350585222244263,0.195210329466489,23.45622944831848
32,200,5,0.05199382423887509,0.2062551796357856,20.75706672668457,0.20255206787413246,20.304016828536987
33,200,5,0.06512718994846745,0.21122577874262047,23.713416576385498,0.2037418028310508,19.891989707946777
34,200,5,0.019271484805270373,0.20078042417013212,20.308786153793335,0.2055927416294309,20.140085220336914
35,200,5,0.12853241132988052,0.21641173962329585,20.819446086883545,0.20597039608670994,19.637561082839966
36,200,5,0.05535908336105062,0.20814622879319036,20.958999156951904,0.2026541950190339,18.654637813568115
37,200,5,-0.006081347510596846,0.2024301940909419,20.22430944442749,0.2033280490506495,20.150578022003174
38,200,5,-0.0003785800809488751,0.20145674653153384,19.57102656364441,0.19364602546452425,20.387608528137207
39,200,5,0.06298714802388602,0.20879015432614906,18.43002939224243,0.19641610856701727,17.82941222190857
40,200,5,0.017525141481577924,0.20626381879003705,18.245084285736084,0.2007967768549653,18.447645902633667
41,200,5,0.03484325180234356,0.20466033005271733,18.67118000984192,0.2033317515453287,18.3560893535614
42,200,5,0.03810268128493844,0.19511283043993657,18.471288442611694,0.20082269431771974,18.785073041915894
43,200,5,0.014535685569341867,0.20778400139707465,18.297593593597412,0.20473653973486436,18.666601419448853
44,200,5,-0.019906771183977573,0.2062064301225094,18.475749492645264,0.20860379542729568,18.276233196258545
45,200,5,0.07904764431861447,0.211266814725315,18.61232876777649,0.20307813065980304,18.099780559539795
46,200,5,0.03891630449069408,0.20569178336209964,18.858648538589478,0.2003117500519892,18.502530336380005
47,200,5,0.11994447492146082,0.21200484533137018,18.382904052734375,0.20172486885455307,18.20122718811035
48,200,5,0.0332033552006783,0.19702486040052353,18.329210996627808,0.20402967179235915,18.185357570648193
49,200,5,0.13474056928324024,0.21462744572914152,18.76603078842163,0.19088118756282668,18.343801975250244
50,200,5,0.1523746258166315,0.22538010736000405,20.652078866958618,0.21439141169334208,18.99911618232727
51,200,5,0.06901234103184825,0.2231536738929078,20.55016589164734,0.2117441279977094,20.286150217056274
52,200,5,0.025941837511084344,0.210437764458396,20.61607050895691,0.21157350470124264,20.602545261383057
53,200,5,0.1286910015186399,0.22284050455129156,20.59109139442444,0.21311867914736485,20.552326679229736
54,200,5,0.1311466811146237,0.22728473233123261,21.275819063186646,0.19919267103519903,20.349595308303833
55,200,5,0.09776190367466428,0.22011423430250243,21.591917514801025,0.2220367546646805,20.605518102645874
56,200,5,0.10161990313039754,0.22807367223912683,21.16215443611145,0.21658298000220913,21.888773918151855
57,200,5,0.02496931557534607,0.2130646844332931,20.74574637413025,0.20623728424483606,20.952552556991577
58,200,5,0.08876823555764814,0.22022253227186925,21.790244102478027,0.21445867368001437,20.388585567474365
59,200,5,0.14221467187566528,0.22765004513958095,20.841558694839478,0.21536146529929426,24.53124475479126
60,200,5,-0.017907115515982744,0.20522280070273347,22.113429307937622,0.22088928985534972,20.434268712997437
61,200,5,0.07409679185006872,0.22173530988954843,22.253386735916138,0.21559348829919117,22.405263900756836
62,200,5,-0.01713977349371718,0.21776222455753647,21.824779272079468,0.21456512040204156,20.908830404281616
63,200,5,-0.026472528415103953,0.2174934851520707,20.16856098175049,0.21498381084201515,21.489377975463867
64,200,5,0.09341363221515936,0.21811982383530315,19.4014630317688,0.2190219983721365,19.219014406204224
65,200,5,0.15751985925583556,0.22574912266303165,19.433570623397827,0.21341148476824542,19.04067635536194
66,200,5,-0.0044630487945602915,0.21710657445809362,19.156984329223633,0.21845582522744117,19.053016185760498
67,200,5,0.10577965590248616,0.21820189580069224,21.263436794281006,0.21575485535895994,20.331271409988403
68,200,5,0.058855781044337994,0.2132893024438316,22.26948356628418,0.2179689471771255,21.055959224700928
69,200,5,0.09845087622621995,0.22477567510362356,21.017059564590454,0.21213535826881222,22.076269149780273
70,200,5,0.12090712353805455,0.22467941024196422,22.203089952468872,0.2214054793218758,20.428045988082886
71,200,5,0.1274457291415334,0.2247491405584226,20.897207021713257,0.2159970602192247,22.341992139816284
72,200,5,0.1024372288308324,0.2228056393930624,20.600611448287964,0.20867198303763773,20.272735357284546
73,200,5,0.047442224113237105,0.21909543118327413,20.6404550075531,0.21812846298955466,20.422058582305908
74,200,5,0.09767520359092616,0.21889981604772268,20.01034188270569,0.21688905289569022,22.098159551620483
75,200,5,0.11989449124329155,0.22804652061147934,20.040082693099976,0.21551542736970458,19.531782627105713
76,200,5,0.08714191476980665,0.22099419387126054,19.463975429534912,0.21648825784666612,19.372514724731445
77,200,5,0.14418409050377995,0.2256334197043064,19.648217916488647,0.20822305555778392,19.403432846069336
78,200,5,0.06919036931767343,0.22113673991641,19.409616231918335,0.21113383345808684,19.494390964508057
79,200,5,0.022227001182947043,0.21434451342740551,19.304746389389038,0.20098128450647904,19.383156538009644
80,200,5,0.12515018244042533,0.22531315391455506,19.565560579299927,0.2111973929500799,19.490679025650024
81,200,5,0.1032258601975034,0.22309073148336128,19.88511323928833,0.21676162537048088,19.527831554412842
82,200,5,0.05365470164372252,0.21554103629123575,22.118284463882446,0.20951584328327355,19.95671796798706
83,200,5,0.08292539041263687,0.213425986205739,19.53016710281372,0.21716828270274707,21.416370153427124
84,200,5,-0.004506553107040973,0.215155668303375,19.430782079696655,0.22024073620404203,19.684418201446533
85,200,5,0.03244310962654788,0.21164261793525446,27.17525887489319,0.20682382111026706,23.805118799209595
86,200,5,-0.008364552562774257,0.21642624106078942,20.166929721832275,0.21584248106636786,21.25279188156128
87,200,5,0.08104082062092069,0.22258626658331943,19.58543086051941,0.2132896109850549,19.85383129119873
88,200,5,0.011186162049552953,0.20884846861734657,19.831894874572754,0.21773353022377262,19.57304048538208
89,200,5,-0.020336260566765543,0.21997569929325547,19.73836851119995,0.21668850110056656,19.78022265434265
90,200,5,0.06748321072933591,0.22693854907872674,19.875835180282593,0.21470982623575388,19.946231603622437
91,200,5,0.05169453925230588,0.22568587171226184,19.779003143310547,0.20914713652146924,19.710634231567383
92,200,5,0.08276032085818891,0.22717797706798212,19.844295740127563,0.2141902428157719,19.7698495388031
93,200,5,0.0648735690629418,0.2195631796777472,19.983471870422363,0.20721844533482586,19.48987054824829
94,200,5,0.15043205027494105,0.22924150076919328,19.91641330718994,0.2124374201263908,19.995288610458374
95,200,5,0.11519509987170856,0.22165755750128507,19.86463761329651,0.21100794863899378,19.812082529067993
96,200,5,0.0869043380278909,0.21973843109256297,19.627313375473022,0.217524956356844,19.701201915740967
97,200,5,0.11284093033817968,0.22470347645737904,19.688621997833252,0.21004807689340949,19.61467957496643
98,200,5,0.05596505832354744,0.22025153514685636,19.428505420684814,0.21547531701067987,19.56180763244629
99,200,5,0.06967385341453317,0.22235794607810166,19.538681983947754,0.21013045740002181,19.61474323272705
